published_at,category,title,summary,source,source_url,symbol,stock_name,importance,status,source_type,item_id
2026-08-14,个股资讯,免税店概念下跌1.61%，8股主力资金净流出超千万元,1.44 2.37 -1178.96 600859 王府井 -2.96 1.61 -1024.13 601021 春秋航空 -0.81 0.49 -899.56 600185 珠免集团 -2.11 0.98 -588.13 600712 南宁百货 -2.55 3.16 -428.47 002277,证券时报网,http://finance.eastmoney.com/a/202608143841765671.html,002277.SZ,友阿股份,normal,全市场近一个月,东方财富个股新闻,news-609c8a50324953eb
2026-08-14,个股资讯,17股最新股东户数降逾5%,农林牧渔 300096 ST易联众 12315 -0.15 23.42 计算机 000049 德赛电池 55826 -0.15 1.64 电力设备 000411 英特集团 25308 -0.15 6.53 医药生物 300493 润欣科技 61418 -0.13 -0.86 电子 002286,证券时报网,http://finance.eastmoney.com/a/202608143842056965.html,002286.SZ,保龄宝,normal,全市场近一个月,东方财富个股新闻,news-01fece37851420ce
2026-08-14,个股资讯,信立泰002294.SZ)：1类创新药注射用SAL012临床试验申请获受理，拟用于晚期实体瘤,2026年8月14日，深圳信立泰药业股份有限公司（002294.SZ）发布公告称，公司自主研发的1类创新药“注射用SAL012”临床试验申请已获国家药品监督管理局受理（受理号：CXSL2600858），注册分类为治疗用生物制品1类，拟用于晚期实体瘤治疗。,界面新闻,http://finance.eastmoney.com/a/202608143841847610.html,002294.SZ,信立泰,normal,全市场近一个月,东方财富个股新闻,news-08253fdc8eca1665
2026-08-14,个股资讯,信立泰：“注射用SAL012”临床申请获受理,8月14日，信立泰（002294）发布公告，公司及全资子公司信立泰（成都）生物、信立泰（苏州）药业近日收到国家药品监督管理局出具的受理通知书，公司自主研发的创新药“注射用SAL012”的临床试验申请获得受理，该申请用于治疗晚期实体瘤。,财中社,http://finance.eastmoney.com/a/202608143841800226.html,002294.SZ,信立泰,normal,全市场近一个月,东方财富个股新闻,news-3d7c7dd22a63e239
2026-08-14,个股资讯,信立泰：SAL012临床试验申请获受理,信立泰002294.SZ)公告称，公司及全资子公司收到国家药品监督管理局出具的受理通知书，自主研发的1类创新药“注射用SAL012”临床试验申请获得受理。该药品为治疗用生物制品，用于治疗晚期实体瘤。,财联社,http://finance.eastmoney.com/a/202608143841775952.html,002294.SZ,信立泰,normal,全市场近一个月,东方财富个股新闻,news-d07a0eb3e7ed0ecc
2026-08-14,个股资讯,光纤概念上涨2.45%，18股主力资金净流入超亿元,8.08 300252 金信诺 3.26 4.88 615.05 1.89 000881 中广核技 1.39 1.12 528.69 7.90 301349 信德新材 3.97 3.99 439.48 2.19 300516 久之洋 2.26 2.83 421.18 1.79 002298,证券时报网,http://finance.eastmoney.com/a/202608143841766743.html,002298.SZ,中电鑫龙,normal,全市场近一个月,东方财富个股新闻,news-f8364e3fa0098a68
2026-08-14,个股资讯,融资客看好6股 买入占成交比例超三成,646.13 2532.31 25.52 -2.59 688080 映翰通 894.43 3520.82 25.40 -0.84 688244 永信至诚 577.19 2286.79 25.24 -1.64 300884 狄耐克 3750.94 15056.04 24.91 3.11 002301,证券时报网,http://finance.eastmoney.com/a/202608143841526819.html,002301.SZ,齐心集团,normal,全市场近一个月,东方财富个股新闻,news-63d14187e323d60d
2026-08-14,个股资讯,建筑材料行业今日涨1.82%，主力资金净流入11.40亿元,2.41 4.45 -491.84 002596 海南瑞泽 -1.52 1.79 -495.65 601992 金隅集团 -1.42 0.41 -562.31 002225 濮耐股份 0.00 3.17 -591.86 300715 凯伦股份 1.72 2.90 -679.08 002302,证券时报网,http://finance.eastmoney.com/a/202608143841767122.html,002302.SZ,西部建设,normal,全市场近一个月,东方财富个股新闻,news-c5f75ac5c6987db7
2026-08-14,个股资讯,食品饮料行业今日净流入资金11.83亿元，莲花控股等5股净流入资金超5000万元,1.39 -1580.69 600059 古越龙山 -2.61 3.22 -1579.46 603919 金徽酒 -2.00 1.89 -1401.04 000568 泸州老窖 -2.57 0.60 -1344.74 000596 古井贡酒 -1.06 1.53 -1293.58 002304,证券时报网,http://finance.eastmoney.com/a/202608143841768441.html,002304.SZ,洋河股份,normal,全市场近一个月,东方财富个股新闻,news-88f2ab262d9af9e1
2026-08-14,个股资讯,低价股一览 65股股价不足2元,601718 ST际华 1.85 0.54 0.66 0.67 纺织服饰 600439 ST瑞贝卡 1.86 -1.06 1.33 0.84 纺织服饰 000826 *ST启环 1.86 -1.06 2.60 环保 000903 ST云动 1.89 0.53 0.60 5.94 汽车 002306,证券时报网,http://finance.eastmoney.com/a/202608143841770078.html,002306.SZ,ST云网,normal,全市场近一个月,东方财富个股新闻,news-efd6969428c47530
2026-08-14,个股资讯,猪肉概念下跌1.40%，主力资金净流出18股,000529 广弘控股 1.03 0.75 0.00 002100 天康生物 -1.82 1.10 3.13 300761 立华股份 -1.08 0.85 69.07 002330 得利斯 -2.17 6.87 144.93 002982 湘佳股份 0.16 2.60 145.69 002311,证券时报网,http://finance.eastmoney.com/a/202608143841765325.html,002311.SZ,海大集团,normal,全市场近一个月,东方财富个股新闻,news-94e27c778f24bbf6
2026-08-14,个股资讯,日海智能：上半年归母净利润1447万元 同比扭亏为盈,8月14日，日海智能002313公布2026年半年报，公司营业收入为14.6亿元，同比上升10.9%；归母净利润自去年同期亏损4349万元成功扭亏，实现归母净利润1447万元；扣非归母净利润自去年同期亏损4460万元成功扭亏，实现扣非归母净利润786万元；经营现金流净额为-1.85,财中社,http://finance.eastmoney.com/a/202608143841865063.html,002313.SZ,日海智能,normal,全市场近一个月,东方财富个股新闻,news-3f7cf3ccd42c5afb
2026-08-14,个股资讯,日海智能：2026年上半年盈利1446.9万元 同比扭亏,中证智能财讯日海智能（002313）8月15日披露2026年半年度报告。,中国证券报·中证网,http://finance.eastmoney.com/a/202608143842083459.html,002313.SZ,日海智能,normal,全市场近一个月,东方财富个股新闻,news-24673b5e085f4f63
2026-08-14,个股资讯,综合行业8月14日资金流向日报,南京公用 -0.55 0.92 -235.23 002420 毅昌科技 0.00 1.76 -229.64 600051 宁波联合 0.16 1.41 -76.95 000025 特力A -0.86 1.10 -72.98 600689 上海三毛 0.58 1.22 -20.99 002316,证券时报网,http://finance.eastmoney.com/a/202608143841827575.html,002316.SZ,亚联发展,normal,全市场近一个月,东方财富个股新闻,news-d388ca380ff666f1
2026-08-14,个股资讯,17股最新股东户数降逾5%,5.63 传媒 002275 桂林三金 17897 -1.58 0.30 医药生物 002419 天虹股份 34322 -1.55 0.22 商贸零售 300516 久之洋 25604 -1.48 18.40 电子 300955 嘉亨家化 6700 -1.47 4.49 美容护理 002320,证券时报网,http://finance.eastmoney.com/a/202608143842056965.html,002320.SZ,海峡股份,normal,全市场近一个月,东方财富个股新闻,news-9d2000d679cad41b
2026-08-14,个股资讯,低价股一览 65股股价不足2元,002470 金正大 1.93 -1.03 2.40 2.97 基础化工 920023 *ST田野 1.95 -2.01 1.95 0.53 农林牧渔 000056 *ST皇庭 1.96 3.70 2.27 房地产 000898 鞍钢股份 1.97 -0.51 0.33 0.43 钢铁 002321,证券时报网,http://finance.eastmoney.com/a/202608143841770078.html,002321.SZ,华英农业,normal,全市场近一个月,东方财富个股新闻,news-a83981a4e9009ee2
2026-08-14,个股资讯,理工能科002322龙虎榜数据08-14),交易所2026年8月14日公布的交易公开信息显示，理工能科因成为连续三个交易日内，涨幅偏离值累计达到20%的证券上榜。理工能科当日收报13.05元，涨跌幅10.03%，换手率7.15%，成交额3.23亿。异常期间8月13日至8月14日，期间涨幅21.06%，累计偏离值21.70%，,东方财富Choice数据,http://finance.eastmoney.com/a/202608143841750910.html,002322.SZ,理工能科,normal,全市场近一个月,东方财富个股新闻,news-8bc6f59165674593
2026-08-14,个股资讯,【盘中播报】62只个股突破半年线,8月14日突破半年线个股乖离率排名 证券代码 证券简称 今日涨跌幅（%） 今日换手率（%） 半年线（元） 最新价（元） 乖离率（%） 002322 理工能科 10.03 6.75 11.86 13.05 10.02 301130 西点药业 19.99 9.31 28.42 30.85,证券时报网,http://finance.eastmoney.com/a/202608143841541970.html,002322.SZ,理工能科,normal,全市场近一个月,东方财富个股新闻,news-efc5ced815f5b458
2026-08-14,个股资讯,皇氏集团002329龙虎榜数据08-14),交易所2026年8月14日公布的交易公开信息显示，皇氏集团因成为日换手率达到20%的前5只证券上榜。皇氏集团当日收报4.27元，涨跌幅-7.58%，偏离值37.06%，换手率37.06%，成交额10.27亿。 免责声明：本文基于AI生产，仅供参考，不构成任何投资建议，据此操作风险自担,东方财富Choice数据,http://finance.eastmoney.com/a/202608143841752490.html,002329.SZ,皇氏集团,normal,全市场近一个月,东方财富个股新闻,news-5704cb486a604d19
2026-08-14,个股资讯,高位大逃杀上演！人气牛股603758、002329、000593开盘后直线跌停,8月14日早盘，高位人气股大面积走弱，秦安股份、皇氏集团、德龙汇能、宝鹰股份跌停，风范股份、华东数控、一鸣食品、京投发展等跟跌。 8月13日盘后，“5连板”秦安股份发布《关于股票交易风险提示性公告》，就公司股票近期连续涨停、市场传闻及经营业绩等多方面风险向投资者作出提示。,华夏时报,http://finance.eastmoney.com/a/202608143841542432.html,002329.SZ,皇氏集团,medium,全市场近一个月,东方财富个股新闻,news-9c86da053bb2517e
2026-08-14,个股资讯,猪肉概念下跌1.40%，主力资金净流出18股,002661 克明食品 -0.39 0.78 -33.79 603609 禾丰股份 -1.27 0.28 0.00 000529 广弘控股 1.03 0.75 0.00 002100 天康生物 -1.82 1.10 3.13 300761 立华股份 -1.08 0.85 69.07 002330,证券时报网,http://finance.eastmoney.com/a/202608143841765325.html,002330.SZ,得利斯,normal,全市场近一个月,东方财富个股新闻,news-84a93ac0dbce85bf
2026-08-14,个股资讯,机构风向标 | 巨力索具0023422026年二季度已披露持仓机构仅6家,2026年8月14日，巨力索具002342.SZ)发布2026年半年度报告。截至2026年8月13日，共有6个机构投资者披露持有巨力索具A股股份，合计持股量达2.19亿股，占巨力索具总股本的22.84%。,界面新闻,http://finance.eastmoney.com/a/202608143841192923.html,002342.SZ,巨力索具,normal,全市场近一个月,东方财富个股新闻,news-68555fba3f1653fb
2026-08-14,个股资讯,巨力索具002342.SZ)2026年中报净利润为380.01万元、较去年同期下降59.36%,2026年8月14日，巨力索具002342.SZ)发布2026年中报。 公司营业总收入为13.09亿元，较去年同报告期营业总收入增加1.69亿元，实现2年连续上涨，同比较去年同期上涨14.79%。,界面新闻,http://finance.eastmoney.com/a/202608143841497479.html,002342.SZ,巨力索具,normal,全市场近一个月,东方财富个股新闻,news-e9ea5987c7fffd88
2026-08-14,个股资讯,巨力索具：拟注销全资子公司徐水县巨力钢结构工程有限公司,中证智能财讯巨力索具（002342）8月14日公告，公司第八届董事会第七次会议审议通过议案，同意注销全资子公司徐水县巨力钢结构工程有限公司，并授权经营层负责清算及注销事宜。,中国证券报·中证网,http://finance.eastmoney.com/a/202608143841487168.html,002342.SZ,巨力索具,normal,全市场近一个月,东方财富个股新闻,news-0d31ece04b08a80f
2026-08-14,个股资讯,归母净利降近六成！巨力索具上半年经营现金流承压 拟注销一亏损子公司聚焦主业,8月13日晚间，巨力索具（002342）披露2026年半年报，报告期内营业收入为13.09亿元，同比上升14.79%；归母净利润为380.01万元，同比下降59.36%；扣非净利润为1099.98万元，同比上升96.48%。公司经营活动产生的现金流净额为-3211万元。,深圳商报·读创,http://finance.eastmoney.com/a/202608143841542071.html,002342.SZ,巨力索具,normal,全市场近一个月,东方财富个股新闻,news-8aad168e434ce11f
2026-08-14,个股资讯,36股股东户数连续下降 （附股）,神州泰岳 106559 -2.76 3 0.24 1.96 002152 广电运通 93018 -2.69 3 -2.82 -1.10 300428 立中集团 28883 -2.14 3 5.06 6.79 000848 承德露露 41672 -2.09 4 12.43 16.52 002343,证券时报网,http://finance.eastmoney.com/a/202608143841766019.html,002343.SZ,慈文传媒,normal,全市场近一个月,东方财富个股新闻,news-351a0009727e6f0d
2026-08-14,个股资讯,机构风向标 | 杰瑞股份0023532026年二季度已披露持股减少机构超100家,2026年8月14日，杰瑞股份002353.SZ)发布2026年半年度报告。截至2026年8月13日，共有341个机构投资者披露持有杰瑞股份A股股份，合计持股量达1.91亿股，占杰瑞股份总股本的18.67%。,界面新闻,http://finance.eastmoney.com/a/202608143841176428.html,002353.SZ,杰瑞股份,normal,全市场近一个月,东方财富个股新闻,news-bafff2b81cc16b45
2026-08-14,个股资讯,杰瑞股份002353.SZ)2026年中报净利润为11.96亿元、较去年同期下降3.65%,2026年8月14日，杰瑞股份002353.SZ)发布2026年中报。 公司营业总收入为76.46亿元，较去年同报告期营业总收入增加7.46亿元，实现2年连续上涨，同比较去年同期上涨10.81%。,界面新闻,http://finance.eastmoney.com/a/202608143841496929.html,002353.SZ,杰瑞股份,normal,全市场近一个月,东方财富个股新闻,news-ea24f8362e6fd946
2026-08-14,个股资讯,融资客控盘比例超一成个股（附名单）,121385.43 12.27 0.00 医药生物 603325 博隆技术 22630.27 12.26 -3.00 机械设备 603275 众辰科技 18446.54 12.09 -1.53 机械设备 603402 陕西旅游 19522.82 11.97 -1.98 社会服务 002355,证券时报网,http://finance.eastmoney.com/a/202608143841535188.html,002355.SZ,兴民智通,normal,全市场近一个月,东方财富个股新闻,news-3bb85683be8be99c
2026-08-14,个股资讯,17股最新股东户数降逾5%,建筑装饰 000685 中山公用 43196 -0.66 -0.45 环保 003000 劲仔食品 24972 -0.64 -4.33 食品饮料 301526 国际复材 260389 -0.63 16.26 建筑材料 002375 亚厦股份 29957 -0.63 2.84 建筑装饰 002360,证券时报网,http://finance.eastmoney.com/a/202608143842056965.html,002360.SZ,ST同德,normal,全市场近一个月,东方财富个股新闻,news-5a047e737a9b16d5
2026-08-14,个股资讯,002364，控股股东获“宁王”41亿元增资！7股本周获机构大手笔净买入,晚间重要公告 中恒电气（002364）：控股股东获宁德时代41亿元增资。 炬光科技：光通信、消费电子等新兴业务收入占比相对较低。 长盈通：公司用于通信领域的光纤在手或意向订单较少。 荣盛石化：今年以来硫磺价格中枢持续上移，对公司硫磺业务带来积极影响。,数据宝,http://finance.eastmoney.com/a/202608143842034014.html,002364.SZ,中恒电气,normal,全市场近一个月,东方财富个股新闻,news-469dc94f0fa52656
2026-08-14,个股资讯,中恒电气：控股股东获宁德时代41亿元增资,中恒电气002364.SZ)公告称，控股股东中恒科技投资及其股东与宁德时代签署《增资协议》，宁德时代拟以40.99亿元增资对价认购中恒科技投资新增注册资本，其中现金35.12亿元，股权作价5.88亿元。增资完成后，宁德时代持有中恒科技投资49%股权，公司实控人仍为朱国锭。,财联社,http://finance.eastmoney.com/a/202608143841836862.html,002364.SZ,中恒电气,normal,全市场近一个月,东方财富个股新闻,news-7bfc57830e181605
2026-08-14,个股资讯,电子行业8月14日资金流向日报,主力资金流量（万元） 688256 寒武纪 -1.13 1.61 -147515.12 300476 胜宏科技 -0.73 3.97 -131305.60 688347 华虹宏力 -8.57 8.82 -94482.89 000725 京东方A -0.85 3.56 -89433.47 002371,证券时报网,http://finance.eastmoney.com/a/202608143841769744.html,002371.SZ,北方华创,normal,全市场近一个月,东方财富个股新闻,news-22c144ad24fe0ec8
2026-08-14,个股资讯,基金二季报加仓主线曝光，两大赛道获集中加仓,潜力股精选 寒武纪（688256） 高速增长趋势不改 中际旭创（300308） 受益于下游增量 胜宏科技（300476） 行业发展推动增长 江波龙（301308） 产品迎规模化落地 北方华创（002371） 业绩有望加速成长 机械设备：存在稳定增量空间,金融投资报,http://finance.eastmoney.com/a/202608143841862019.html,002371.SZ,北方华创,normal,全市场近一个月,东方财富个股新闻,news-0e0f643b545f0155
2026-08-14,个股资讯,17股最新股东户数降逾5%,公用事业 300732 设研院 24652 -0.66 6.40 建筑装饰 000685 中山公用 43196 -0.66 -0.45 环保 003000 劲仔食品 24972 -0.64 -4.33 食品饮料 301526 国际复材 260389 -0.63 16.26 建筑材料 002375,证券时报网,http://finance.eastmoney.com/a/202608143842056965.html,002375.SZ,亚厦股份,normal,全市场近一个月,东方财富个股新闻,news-cf6226d892dd9d0b
2026-08-14,个股资讯,【盘中播报】62只个股突破半年线,0.67 33.61 34.46 2.53 002080 中材科技 6.31 2.18 57.82 59.28 2.52 301509 金凯生科 3.42 10.70 33.35 34.15 2.40 920575 *ST康乐 1.89 3.28 5.80 5.93 2.23 002376,证券时报网,http://finance.eastmoney.com/a/202608143841541970.html,002376.SZ,新北洋,normal,全市场近一个月,东方财富个股新闻,news-94997eeb2901f5b9
2026-08-14,个股资讯,78只股中线走稳 站上半年线,6.46 9.03 20.10 20.61 2.56 300705 九典制药 6.50 8.38 12.15 12.45 2.47 300560 中富通 4.14 5.57 16.47 16.87 2.42 300398 飞凯材料 2.82 4.38 35.97 36.84 2.41 002376,证券时报网,http://finance.eastmoney.com/a/202608143841677789.html,002376.SZ,新北洋,normal,全市场近一个月,东方财富个股新闻,news-79856278788959ad
2026-08-14,个股资讯,富士康概念涨2.30%，主力资金净流入50股,301297 富乐德 2.90 2.56 -495.74 -1.04 301307 美利信 1.13 6.52 -501.48 -1.35 688097 博众精工 1.45 1.08 -580.55 -2.72 300128 锦富技术 0.87 1.48 -646.07 -7.28 002388,证券时报网,http://finance.eastmoney.com/a/202608143841769035.html,002388.SZ,新亚制程,normal,全市场近一个月,东方财富个股新闻,news-f394474f543d87b1
2026-08-14,个股资讯,57家公司获机构调研（附名单）,12.50 0.89 医药生物 000538 云南白药 1 5 50.46 -0.45 医药生物 920346 威贸电子 1 5 15.11 -1.69 电子 000603 盛达资源 1 4 32.21 2.91 有色金属 300689 澄天伟业 1 4 53.30 3.25 通信 002391,证券时报网,http://finance.eastmoney.com/a/202608143841537430.html,002391.SZ,长青股份,normal,全市场近一个月,东方财富个股新闻,news-cbe9ceb7a55e7d17
2026-08-14,个股资讯,建筑材料行业今日涨1.82%，主力资金净流入11.40亿元,1.52 1.79 -495.65 601992 金隅集团 -1.42 0.41 -562.31 002225 濮耐股份 0.00 3.17 -591.86 300715 凯伦股份 1.72 2.90 -679.08 002302 西部建设 -1.05 0.76 -899.93 002392,证券时报网,http://finance.eastmoney.com/a/202608143841767122.html,002392.SZ,北京利尔,normal,全市场近一个月,东方财富个股新闻,news-ff50be4bd54786cc
2026-08-14,个股资讯,17股最新股东户数降逾5%,7.52 电力设备 301029 怡合达 30427 -1.99 7.80 机械设备 002467 二六三 134991 -1.95 9.38 通信 300600 国瑞科技 27428 -1.95 2.01 国防军工 002343 慈文传媒 37110 -1.94 4.04 传媒 002394,证券时报网,http://finance.eastmoney.com/a/202608143842056965.html,002394.SZ,联发股份,normal,全市场近一个月,东方财富个股新闻,news-2e49863000fc6913
2026-08-14,个股资讯,36股股东户数连续下降 （附股）,-1.14 8 -27.46 -21.81 000728 国元证券 87306 -1.14 4 -4.81 -0.72 300045 华力创通 77276 -1.13 8 -43.51 -37.86 300334 津膜科技 16902 -0.91 5 -29.68 -25.69 002395,证券时报网,http://finance.eastmoney.com/a/202608143841766019.html,002395.SZ,双象股份,normal,全市场近一个月,东方财富个股新闻,news-10bd8cfc2d51c851
2026-08-14,个股资讯,002396，拟收购光通信“小巨人”46%股权,星网锐捷002396拟发力光通信国际市场。 星网锐捷8月14日晚间公告，为了加快光通信产业国际化步伐，公司拟以现金的方式收购参股子公司广州芯德通信科技有限公司（以下简称“广州芯德”）46%股权，股权转让价格为3.96亿元。,证券时报网,http://finance.eastmoney.com/a/202608143842065837.html,002396.SZ,星网锐捷,normal,全市场近一个月,东方财富个股新闻,news-c22a87010ad365b9
2026-08-14,个股资讯,建筑材料行业今日涨1.82%，主力资金净流入11.40亿元,1.87 0.55 -130.58 300374 中铁装配 -0.46 0.95 -157.56 002641 公元股份 -0.51 0.48 -169.41 002372 伟星新材 -1.65 0.59 -176.19 605318 法狮龙 2.04 0.94 -239.59 002398,证券时报网,http://finance.eastmoney.com/a/202608143841767122.html,002398.SZ,垒知集团,normal,全市场近一个月,东方财富个股新闻,news-d9592b2c2b9064b5
2026-08-14,个股资讯,省广集团002400龙虎榜数据08-14,交易所2026年8月14日公布的交易公开信息显示，省广集团因成为日跌幅偏离值达到7%的前5只证券上榜。省广集团当日收报7.16元，涨跌幅-9.94%，偏离值-10.33%，换手率14.43%，成交额18.21亿。 免责声明：本文基于AI生产，仅供参考，不构成任何投资建议，据此操作风险自担,东方财富Choice数据,http://finance.eastmoney.com/a/202608143841751423.html,002400.SZ,省广集团,normal,全市场近一个月,东方财富个股新闻,news-29f719a8450018e4
2026-08-14,个股资讯,8月14日龙虎榜净卖出额前10个股,南财智讯8月14日电，盘后数据显示，因当日异动登上龙虎榜的个股中，龙虎榜中资金净流出最多的前三位分别是龙旗科技(603341.SH)、省广集团002400.SZ)与德龙汇能(000593.SZ)。其中排名第一的龙旗科技被净卖出3.43亿元，占总成交金额的20.74%。,南方财经网,http://finance.eastmoney.com/a/202608143841812593.html,002400.SZ,省广集团,normal,全市场近一个月,东方财富个股新闻,news-e8ff2f0ba12c1910
2026-08-14,个股资讯,深股通现身13只个股龙虎榜,2430.54 -7.99 31.66 001311 多利科技 1851.71 0.39 8.50 002645 华宏科技 793.79 9.98 7.40 300120 经纬辉开 -514.39 19.95 20.49 000582 北部湾港 -1248.54 -10.00 4.44 002400,证券时报网,http://finance.eastmoney.com/a/202608143842057516.html,002400.SZ,省广集团,normal,全市场近一个月,东方财富个股新闻,news-d703c74bbcf70f28
2026-08-14,个股资讯,龙虎榜机构新动向：净买入15股 净卖出17股,28.76 -345.87 000620 盈新发展 10.18 11.62 -681.07 002329 皇氏集团 -7.58 37.06 -868.72 000692 惠天热电 -6.15 19.14 -1202.69 601609 金田股份 10.05 3.42 -1284.63 002400,证券时报网,http://finance.eastmoney.com/a/202608143842057279.html,002400.SZ,省广集团,normal,全市场近一个月,东方财富个股新闻,news-b7d04939cc341183
2026-08-14,个股资讯,存储芯片概念涨2.27%，主力资金净流入这些股,江化微 -0.71 7.48 -2423.33 -2.32 688396 华润微 1.37 0.99 -2524.31 -3.19 688385 复旦微电 1.49 1.85 -2581.23 -4.79 688596 正帆科技 0.72 5.91 -2903.55 -2.13 002413,证券时报网,http://finance.eastmoney.com/a/202608143841770529.html,002413.SZ,雷科防务,normal,全市场近一个月,东方财富个股新闻,news-21d414ad542db815
2026-08-14,个股资讯,今日426只个股突破五日均线,5.69 64.27 68.25 6.20 002651 利君股份 9.96 2.68 7.91 8.39 6.04 601609 金田股份 10.05 3.04 10.33 10.95 5.96 002774 快意电梯 10.03 3.72 16.59 17.55 5.79 002418,证券时报网,http://finance.eastmoney.com/a/202608143841541637.html,002418.SZ,康盛股份,normal,全市场近一个月,东方财富个股新闻,news-9e4373bfdea60c51
2026-08-14,个股资讯,41股每笔成交量增长超50%,大豪科技 10.00 1646 233.32 002907 华森制药 10.02 1470 210.40 301130 西点药业 19.99 700 148.44 002651 利君股份 9.96 1376 145.38 603089 正裕工业 10.05 1203 137.56 002418,证券时报网,http://finance.eastmoney.com/a/202608143842058087.html,002418.SZ,康盛股份,normal,全市场近一个月,东方财富个股新闻,news-6a7d36b418283e53
2026-08-14,个股资讯,数据中心液冷技术国标发布！液冷概念股集体大涨 康盛股份涨停,中石科技（300684）20CM涨停，艾华集团（603989）、康盛股份（002418）涨停，金田股份（601609）、思泉新材（301489）、奕东电子（301123）等个股跟涨。,21世纪经济报道,http://finance.eastmoney.com/a/202608143841515643.html,002418.SZ,康盛股份,medium,全市场近一个月,东方财富个股新闻,news-7db80a0d8264fa76
2026-08-14,个股资讯,综合行业8月14日资金流向日报,7.73 18.98 -7495.25 000753 漳州发展 -0.84 1.26 -588.20 600770 综艺股份 0.77 1.50 -434.73 600458 时代新材 2.29 1.97 -361.77 000421 南京公用 -0.55 0.92 -235.23 002420,证券时报网,http://finance.eastmoney.com/a/202608143841827575.html,002420.SZ,毅昌科技,normal,全市场近一个月,东方财富个股新闻,news-f639252627a934a8
2026-08-14,个股资讯,富士康概念涨2.30%，主力资金净流入50股,002845 同兴达 1.63 2.85 -177.53 -1.92 002866 传艺科技 0.51 3.89 -182.09 -1.65 002009 天奇股份 0.34 2.34 -207.50 -1.41 300337 银邦股份 1.41 2.00 -215.45 -1.51 002420,证券时报网,http://finance.eastmoney.com/a/202608143841769035.html,002420.SZ,毅昌科技,normal,全市场近一个月,东方财富个股新闻,news-98ae24cc1c00a101
2026-08-14,个股资讯,信托概念下跌1.47%，主力资金净流出12股,主力资金流量（万元） 000593 德龙汇能 -10.00 10.40 -13775.40 600331 宏达股份 -3.18 3.24 -12872.48 600061 国投资本 -1.55 0.42 -2465.38 002608 江苏国信 -2.05 0.56 -2374.78 002423,证券时报网,http://finance.eastmoney.com/a/202608143841766118.html,002423.SZ,中粮资本,normal,全市场近一个月,东方财富个股新闻,news-edd179d7e39ed5bc
2026-08-14,个股资讯,非银金融行业8月14日资金流向日报,0.43 -1946.95 600918 中泰证券 -1.96 0.82 -1941.26 000750 国海证券 -0.79 0.64 -1810.23 600864 哈投股份 -1.65 1.08 -1735.07 002670 国盛证券 -1.41 1.13 -1727.35 002423,证券时报网,http://finance.eastmoney.com/a/202608143841766842.html,002423.SZ,中粮资本,normal,全市场近一个月,东方财富个股新闻,news-0d551570102d1702
2026-08-14,个股资讯,PET铜箔概念上涨2.24%，5股主力资金净流入超亿元,8.50 300632 光莆股份 2.58 5.50 753.83 3.22 600237 铜峰电子 2.08 4.31 633.13 2.68 688359 三孚新科 3.23 3.64 357.90 0.94 601208 东材科技 1.68 6.17 351.10 0.12 002426,证券时报网,http://finance.eastmoney.com/a/202608143841765769.html,002426.SZ,胜利精密,normal,全市场近一个月,东方财富个股新闻,news-5bff95e364e1887e
2026-08-14,个股资讯,兆驰股份：获工商银行不超4.5亿元股票回购贷款承诺函,中证智能财讯兆驰股份（002429）8月14日公告，公司已收到中国工商银行股份有限公司深圳市分行出具的《贷款承诺函》，同意为公司回购股份提供不超过4.5亿元的专项贷款额度，且不超过本次股票回购资金总额的90%，贷款期限不超过3年，专项用于回购公司股票。,中国证券报·中证网,http://finance.eastmoney.com/a/202608143842142282.html,002429.SZ,兆驰股份,medium,全市场近一个月,东方财富个股新闻,news-73c2744856ba0369
2026-08-14,个股资讯,存储芯片概念涨2.27%，主力资金净流入这些股,古鳌科技 -1.57 2.64 -610.62 -6.78 000818 航锦科技 -0.22 3.13 -623.96 -2.26 300053 航宇微 1.10 2.08 -624.38 -3.63 000016 *ST康佳A -2.03 1.15 -690.61 -15.69 002430,证券时报网,http://finance.eastmoney.com/a/202608143841770529.html,002430.SZ,杭氧股份,normal,全市场近一个月,东方财富个股新闻,news-b2c4665d330c7463
2026-08-14,个股资讯,低价股一览 65股股价不足2元,利源 1.31 1.55 0.56 28.99 有色金属 600221 海航控股 1.32 -0.75 0.38 8.20 交通运输 600022 山东钢铁 1.33 0.00 0.51 0.76 钢铁 600567 山鹰国际 1.33 -0.75 0.79 0.56 轻工制造 002431,证券时报网,http://finance.eastmoney.com/a/202608143841770078.html,002431.SZ,ST棕榈,normal,全市场近一个月,东方财富个股新闻,news-51981ce2eb9dff39
2026-08-14,个股资讯,誉衡药业002437龙虎榜数据08-14,交易所2026年8月14日公布的交易公开信息显示，誉衡药业因成为日换手率达到20%的前5只证券上榜。誉衡药业当日收报4.53元，涨跌幅6.59%，偏离值44.22%，换手率44.27%，成交额41.95亿。 免责声明：本文基于AI生产，仅供参考，不构成任何投资建议，据此操作风险自担,东方财富Choice数据,http://finance.eastmoney.com/a/202608143841752522.html,002437.SZ,誉衡药业,normal,全市场近一个月,东方财富个股新闻,news-4e9acc1ffd7ddb9f
